Nala was in her room ready to sleep. Nala wants to have a good night's sleep without any nightmares. The door to Nala's room is locked. Her little brother manages to find the spare key and unlocks the door to her room. Nala hears her brother unlocking the door.;Does Nala think the door to her room is locked or unlocked?;Nala believes the door to her room is unlocked.;Nala believes the door to her room is locked.;door to Nala's room
Hugo was in the park with his friends. Hugo wanted to win the kite flying contest. The string of Hugo's kite was strong. A raven flew by and pecked at the string, making it weak. Hugo sees the raven pecking at his kite's string.;Does Hugo think the string of his kite is strong or weak?;Hugo believes the string of his kite is weak.;Hugo believes the string of his kite is strong.;string of Hugo's kite
Ravi was at the fish market. Ravi wanted to buy a fish for his mom to cook for dinner. The fish on the scale was heavy. The fishmonger removed the fish guts, making the fish on the scale lighter. Ravi sees the fishmonger removing the fish guts.;Does Ravi believe the fish on the scale is heavy or light?;Ravi believes the fish on the scale is light.;Ravi believes the fish on the scale is heavy.;fish on the scale
Vito was at a birthday party. Vito wanted to give his friend a special gift. The gift was wrapped in a shiny paper. A distant cousin, who was also at the party, decided to play a prank and unwrapped the gift when no one was looking. Vito sees the unwrapped gift when he returns.;Does Vito think the gift is wrapped or unwrapped?;Vito believes the gift is unwrapped.;Vito believes the gift is wrapped.;gift
Tim was in the kitchen, ready to make lunch. Tim wanted to make a big bowl of pasta. The pasta box was full. While Tim was busy cutting vegetables, his little sister came into the kitchen and took some pasta to play with. Tim sees his sister leaving the kitchen with some pasta in her hand.;Does Tim think the pasta box is full or not?;Tim believes the pasta box is not full.;Tim believes the pasta box is full.;pasta box
Wendy was in the park, sitting on a bench. Wendy wanted to play a charming tune on her small flute. The flute was in her bag. A kind lady saw the flute, thought it had been left behind, and moved it to the lost and found box. Wendy sees the kind lady moving her flute to the lost and found box.;Does Wendy think her flute is in her bag or in the lost and found box?;Wendy believes her flute is in the lost and found box.;Wendy believes her flute is in her bag.;Wendy's flute
Gigi was at the park with her friends. Gigi wanted to share her mints with her friends. The mint box was full of fat, healthy mints. A naughty squirrel sneaked up and nibbled on the mints making them sickly. Gigi sees the squirrel nibbling on the mints.;Does Gigi think the mints in the box are fat and healthy or nibbled and sickly?;Gigi believes the mints in the box are nibbled and sickly.;Gigi believes the mints in the box are fat and healthy.;mint box
Remy was in the park playing with his colorful parrot. Remy wanted his parrot to learn a new trick. The parrot was sitting on a clear and open branch. Over time, leaves spread and grew on the branch, obscuring it. Remy notices the leaves spreading on the branch.;Does Remy think his parrot is sitting on a clear and open branch or an obscured branch?;Remy believes his parrot is sitting on an obscured branch.;Remy believes his parrot is sitting on a clear and open branch.;the branch the parrot is sitting on
Pete was at the park, ready to eat his lunch. Pete wanted to enjoy his food while watching the birds. The food in Pete's lunch box was fresh and yummy. A naughty squirrel came and took a big bite out of Pete's sandwich. Pete sees the squirrel taking a bite out of his sandwich.;Does Pete think his food is fresh and yummy or bitten by a squirrel?;Pete believes his food has been bitten by a squirrel.;Pete believes his food is fresh and yummy.;food in Pete's lunch box
Quin was in the park with his gray paint and brush. Quin wanted to paint a big tree on a big balloon. The balloon was empty. A girl nearby had a pump and she filled the balloon with air. Quin sees the girl filling the balloon with air.;Does Quin think the balloon is empty or filled with air?;Quin believes the balloon is filled with air.;Quin believes the balloon is empty.;balloon
